0.9998	9.995e-05
0.9997	0.0001999
0.9996	0.00029985
0.9995	0.0003998
0.9994	0.000499749
0.9993	0.000599699
0.9992	0.000699649
0.9991	0.000799599
0.999	0.000899548
0.9989	0.000999498
0.9988	0.00109945
0.9987	0.0011994
0.9986	0.00129935
0.9985	0.0013993
0.9984	0.00149924
0.9983	0.00159919
0.9982	0.00169914
0.9981	0.00179909
0.998	0.00189904
0.9979	0.00199899
0.9978	0.00209894
0.9977	0.00219889
0.9976	0.00229884
0.9975	0.00239879
0.9974	0.00249874
0.9973	0.00259868
0.9972	0.00269863
0.9971	0.00279858
0.997	0.00289853
0.9969	0.00299848
0.9968	0.00309843
0.9967	0.00319838
0.9966	0.00329833
0.9965	0.00339827
0.9964	0.00349822
0.9963	0.00359817
0.9962	0.00369812
0.9961	0.00379807
0.996	0.00389802
0.9959	0.00399796
0.9958	0.00409791
0.9957	0.00419786
0.9956	0.00429781
0.9955	0.00439776
0.9954	0.0044977
0.9953	0.00459765
0.9952	0.0046976
0.9951	0.00479755
0.995	0.00489749
0.994901	0.00499744
0.994801	0.00509739
0.994701	0.00519734
0.994601	0.00529729
0.994501	0.00539723
0.994401	0.00549718
0.994301	0.00559713
0.994201	0.00569708
0.994101	0.00579702
0.994001	0.00589697
0.993901	0.00599692
0.993801	0.00609686
0.993701	0.00619681
0.993601	0.00629676
0.993501	0.00639671
0.993401	0.00649665
0.993301	0.0065966
0.993201	0.00669655
0.993101	0.00679649
0.993001	0.00689644
0.992901	0.00699639
0.992801	0.00709633
0.992701	0.00719628
0.992601	0.00729623
0.992501	0.00739617
0.992401	0.00749612
0.992301	0.00759607
0.992201	0.00769601
0.992101	0.00779596
0.992001	0.0078959
0.991901	0.00799585
0.991801	0.0080958
0.991701	0.00819574
0.991601	0.00829569
0.991501	0.00839564
0.991401	0.00849558
0.991301	0.00859553
0.991201	0.00869547
0.991101	0.00879542
0.991001	0.00889537
0.990901	0.00899531
0.990801	0.00909526
0.990701	0.0091952
0.990601	0.00929515
0.990501	0.00939509
0.990401	0.00949504
0.990301	0.00959498
0.990201	0.00969493
0.990101	0.00979488
0.990001	0.00989482
0.989901	0.00999477
0.989801	0.0100947
0.989701	0.0101947
0.989601	0.0102946
0.989501	0.0103945
0.989401	0.0104945
0.989301	0.0105944
0.989201	0.0106944
0.989101	0.0107943
0.989001	0.0108943
0.988901	0.0109942
0.988801	0.0110942
0.988701	0.0111941
0.988601	0.011294
0.988501	0.011394
0.988401	0.0114939
0.988301	0.0115939
0.988201	0.0116938
0.988101	0.0117938
0.988001	0.0118937
0.987901	0.0119937
0.987801	0.0120936
0.987701	0.0121935
0.987601	0.0122935
0.987501	0.0123934
0.987401	0.0124934
0.987301	0.0125933
0.987201	0.0126933
0.987101	0.0127932
0.987001	0.0128932
0.986901	0.0129931
0.986801	0.013093
0.986701	0.013193
0.986601	0.0132929
0.986501	0.0133929
0.986401	0.0134928
0.986301	0.0135928
0.986201	0.0136927
0.986101	0.0137926
0.986001	0.0138926
0.985901	0.0139925
0.985801	0.0140925
0.985701	0.0141924
0.985601	0.0142924
0.985501	0.0143923
0.985401	0.0144922
0.985301	0.0145922
0.985201	0.0146921
0.985101	0.0147921
0.985001	0.014892
0.984902	0.014992
0.984802	0.0150919
0.984702	0.0151918
0.984602	0.0152918
0.984502	0.0153917
0.984402	0.0154917
