0	0.0930702
0.00990099	0.176337
0.019802	0.250726
0.029703	0.317072
0.039604	0.376135
0.049505	0.4286
0.0594059	0.475091
0.0693069	0.516169
0.0792079	0.552345
0.0891089	0.584082
0.0990099	0.611797
0.108911	0.63587
0.118812	0.656644
0.128713	0.67443
0.138614	0.68951
0.148515	0.702139
0.158416	0.712548
0.168317	0.720946
0.178218	0.727523
0.188119	0.732451
0.19802	0.735884
0.207921	0.737964
0.217822	0.738818
0.227723	0.738562
0.237624	0.737301
0.247525	0.735129
0.257426	0.732133
0.267327	0.728389
0.277228	0.723968
0.287129	0.718935
0.29703	0.713346
0.306931	0.707255
0.316832	0.700709
0.326733	0.693749
0.336634	0.686417
0.346535	0.678746
0.356436	0.670768
0.366337	0.662513
0.376238	0.654007
0.386139	0.645273
0.39604	0.636332
0.405941	0.627205
0.415842	0.617909
0.425743	0.608459
0.435644	0.598871
0.445545	0.589156
0.455446	0.579328
0.465347	0.569397
0.475248	0.559373
0.485149	0.549264
0.49505	0.539078
0.50495	0.528823
0.514851	0.518505
0.524752	0.50813
0.534653	0.497703
0.544554	0.48723
0.554455	0.476714
0.564356	0.46616
0.574257	0.455572
0.584158	0.444952
0.594059	0.434303
0.60396	0.423629
0.613861	0.412931
0.623762	0.402213
0.633663	0.391475
0.643564	0.380719
0.653465	0.369948
0.663366	0.359163
0.673267	0.348365
0.683168	0.337555
0.693069	0.326735
0.70297	0.315905
0.712871	0.305066
0.722772	0.294219
0.732673	0.283366
0.742574	0.272506
0.752475	0.26164
0.762376	0.250769
0.772277	0.239893
0.782178	0.229012
0.792079	0.218128
0.80198	0.20724
0.811881	0.196349
0.821782	0.185455
0.831683	0.174558
0.841584	0.163659
0.851485	0.152758
0.861386	0.141855
0.871287	0.13095
0.881188	0.120044
0.891089	0.109136
0.90099	0.0982263
0.910891	0.0873158
0.920792	0.0764042
0.930693	0.0654916
0.940594	0.0545781
0.950495	0.0436638
0.960396	0.0327488
0.970297	0.0218331
0.980198	0.0109168
